user_id,R,F,M,RFM_total,segment
2695854湖北省,999.0,0.0,3,9,流失风险用户
2695854湖南省,999.0,0.0,5,10,潜力用户
2695854澳门特别行政区,999.0,0.0,5,10,潜力用户
2695854甘肃省,8.0,1.0,11,15,高价值用户
2695854福建省,999.0,0.0,5,10,潜力用户
2695854西藏自治区,999.0,0.0,3,9,流失风险用户
2695854辽宁省,999.0,0.0,4,9,流失风险用户
2695854重庆市,999.0,0.0,1,7,流失风险用户
2695854陕西省,999.0,0.0,1,7,流失风险用户
2695854青海省,999.0,0.0,2,8,流失风险用户
2695854香港特别行政区,999.0,0.0,3,9,流失风险用户
2695854黑龙江省,999.0,0.0,1,7,流失风险用户
27049458上海市,999.0,0.0,1,7,流失风险用户
27049458云南省,999.0,0.0,1,7,流失风险用户
27049458内蒙古自治区,999.0,0.0,1,7,流失风险用户
27049458北京市,999.0,0.0,1,7,流失风险用户
27049458吉林省,999.0,0.0,1,7,流失风险用户
27049458天津市,999.0,0.0,3,9,流失风险用户
27049458宁夏回族自治区,999.0,0.0,2,8,流失风险用户
27049458安徽省,999.0,0.0,1,7,流失风险用户
27049458山东省,999.0,0.0,3,9,流失风险用户
27049458山西省,999.0,0.0,2,8,流失风险用户
27049458广东省,999.0,0.0,1,7,流失风险用户
27049458广西壮族自治区,999.0,0.0,2,8,流失风险用户
27049458新疆维吾尔自治区,999.0,0.0,3,9,流失风险用户
27049458江苏省,999.0,0.0,1,7,流失风险用户
27049458江西省,999.0,0.0,1,7,流失风险用户
27049458河北省,999.0,0.0,1,7,流失风险用户
27049458浙江省,999.0,0.0,2,8,流失风险用户
27049458海南省,999.0,0.0,4,9,流失风险用户
27049458湖北省,999.0,0.0,5,10,潜力用户
27049458湖南省,999.0,0.0,1,7,流失风险用户
27049458澳门特别行政区,999.0,0.0,2,8,流失风险用户
27049458甘肃省,999.0,0.0,1,7,流失风险用户
27049458福建省,999.0,0.0,1,7,流失风险用户
27049458西藏自治区,999.0,0.0,1,7,流失风险用户
27049458贵州省,999.0,0.0,3,9,流失风险用户
27049458辽宁省,999.0,0.0,1,7,流失风险用户
27049458重庆市,999.0,0.0,3,9,流失风险用户
27049458陕西省,999.0,0.0,1,7,流失风险用户
27049458青海省,999.0,0.0,1,7,流失风险用户
27049458香港特别行政区,999.0,0.0,3,9,流失风险用户
27049458黑龙江省,999.0,0.0,4,9,流失风险用户
27428904上海市,999.0,0.0,1,7,流失风险用户
27428904云南省,999.0,0.0,2,8,流失风险用户
27428904北京市,999.0,0.0,1,7,流失风险用户
27428904台湾省,999.0,0.0,1,7,流失风险用户
27428904天津市,999.0,0.0,1,7,流失风险用户
27428904安徽省,999.0,0.0,1,7,流失风险用户
27428904山东省,999.0,0.0,2,8,流失风险用户
27428904广东省,999.0,0.0,1,7,流失风险用户
27428904江苏省,999.0,0.0,1,7,流失风险用户
27428904河南省,999.0,0.0,1,7,流失风险用户
27428904浙江省,999.0,0.0,1,7,流失风险用户
27428904海南省,999.0,0.0,3,9,流失风险用户
27428904湖北省,999.0,0.0,3,9,流失风险用户
27428904湖南省,999.0,0.0,1,6,流失风险用户
27428904福建省,999.0,0.0,2,7,流失风险用户
27428904贵州省,999.0,0.0,3,8,流失风险用户
27428904辽宁省,999.0,0.0,2,7,流失风险用户
27428904重庆市,999.0,0.0,2,7,流失风险用户
28204652云南省,999.0,0.0,2,7,流失风险用户
28204652北京市,999.0,0.0,1,6,流失风险用户
28204652台湾省,999.0,0.0,2,7,流失风险用户
28204652吉林省,999.0,0.0,3,8,流失风险用户
28204652安徽省,999.0,0.0,2,7,流失风险用户
28204652广东省,999.0,0.0,1,6,流失风险用户
28204652新疆维吾尔自治区,999.0,0.0,1,6,流失风险用户
28204652江西省,999.0,0.0,1,6,流失风险用户
28204652河南省,999.0,0.0,4,8,流失风险用户
28204652浙江省,999.0,0.0,2,7,流失风险用户
28204652澳门特别行政区,999.0,0.0,1,6,流失风险用户
28204652福建省,999.0,0.0,1,6,流失风险用户
28204652西藏自治区,999.0,0.0,2,7,流失风险用户
28204652辽宁省,999.0,0.0,3,8,流失风险用户
28204652陕西省,999.0,0.0,1,6,流失风险用户
28204652青海省,999.0,0.0,1,6,流失风险用户
28204652香港特别行政区,999.0,0.0,2,7,流失风险用户
2839379上海市,999.0,0.0,3,8,流失风险用户
2839379云南省,999.0,0.0,2,7,流失风险用户
2839379内蒙古自治区,999.0,0.0,4,8,流失风险用户
2839379台湾省,999.0,0.0,1,6,流失风险用户
2839379天津市,999.0,0.0,2,7,流失风险用户
2839379宁夏回族自治区,999.0,0.0,2,7,流失风险用户
2839379山东省,999.0,0.0,4,8,流失风险用户
2839379山西省,999.0,0.0,3,8,流失风险用户
2839379广西壮族自治区,999.0,0.0,3,8,流失风险用户
2839379新疆维吾尔自治区,999.0,0.0,1,6,流失风险用户
2839379江苏省,999.0,0.0,2,7,流失风险用户
2839379河北省,999.0,0.0,2,7,流失风险用户
2839379河南省,999.0,0.0,1,6,流失风险用户
2839379浙江省,999.0,0.0,3,8,流失风险用户
2839379海南省,999.0,0.0,1,6,流失风险用户
2839379湖北省,999.0,0.0,2,7,流失风险用户
2839379湖南省,999.0,0.0,1,6,流失风险用户
2839379澳门特别行政区,999.0,0.0,1,6,流失风险用户
2839379甘肃省,999.0,0.0,1,6,流失风险用户
2839379西藏自治区,999.0,0.0,2,7,流失风险用户
2839379贵州省,999.0,0.0,1,6,流失风险用户
2839379辽宁省,999.0,0.0,2,7,流失风险用户
2839379重庆市,999.0,0.0,1,6,流失风险用户
2839379陕西省,999.0,0.0,1,6,流失风险用户
2839379青海省,999.0,0.0,1,6,流失风险用户
28962754上海市,999.0,0.0,1,6,流失风险用户
28962754云南省,999.0,0.0,1,6,流失风险用户
28962754内蒙古自治区,999.0,0.0,2,7,流失风险用户
28962754北京市,999.0,0.0,2,7,流失风险用户
28962754台湾省,999.0,0.0,1,6,流失风险用户
28962754吉林省,999.0,0.0,1,6,流失风险用户
28962754四川省,999.0,0.0,1,6,流失风险用户
28962754天津市,999.0,0.0,1,6,流失风险用户
28962754宁夏回族自治区,999.0,0.0,1,6,流失风险用户
28962754安徽省,999.0,0.0,3,8,流失风险用户
28962754山东省,999.0,0.0,2,7,流失风险用户
28962754广东省,999.0,0.0,1,6,流失风险用户
28962754广西壮族自治区,999.0,0.0,4,8,流失风险用户
28962754新疆维吾尔自治区,999.0,0.0,1,6,流失风险用户
28962754江苏省,999.0,0.0,2,7,流失风险用户
28962754江西省,999.0,0.0,2,7,流失风险用户
28962754河北省,999.0,0.0,6,9,流失风险用户
28962754河南省,999.0,0.0,6,9,流失风险用户
28962754浙江省,999.0,0.0,7,9,流失风险用户
28962754海南省,999.0,0.0,8,10,潜力用户
28962754湖北省,999.0,0.0,1,6,流失风险用户
28962754湖南省,999.0,0.0,1,6,流失风险用户
28962754澳门特别行政区,999.0,0.0,2,7,流失风险用户
28962754甘肃省,999.0,0.0,2,7,流失风险用户
28962754福建省,999.0,0.0,7,9,流失风险用户
28962754西藏自治区,999.0,0.0,5,9,流失风险用户
28962754贵州省,999.0,0.0,5,9,流失风险用户
28962754重庆市,999.0,0.0,2,7,流失风险用户
28962754青海省,999.0,0.0,1,6,流失风险用户
28962754香港特别行政区,999.0,0.0,3,8,流失风险用户
28962754黑龙江省,999.0,0.0,3,8,流失风险用户
29524082上海市,999.0,0.0,7,9,流失风险用户
29524082云南省,999.0,0.0,6,9,流失风险用户
29524082内蒙古自治区,999.0,0.0,9,10,潜力用户
29524082北京市,999.0,0.0,8,10,潜力用户
29524082台湾省,999.0,0.0,6,9,流失风险用户
29524082吉林省,999.0,0.0,5,9,流失风险用户
29524082四川省,999.0,0.0,4,8,流失风险用户
29524082天津市,999.0,0.0,9,10,潜力用户
29524082宁夏回族自治区,999.0,0.0,7,9,流失风险用户
29524082安徽省,999.0,0.0,5,9,流失风险用户
29524082山东省,999.0,0.0,5,9,流失风险用户
29524082山西省,999.0,0.0,5,9,流失风险用户
29524082广东省,999.0,0.0,5,9,流失风险用户
29524082广西壮族自治区,999.0,0.0,6,9,流失风险用户
29524082新疆维吾尔自治区,999.0,0.0,9,10,潜力用户
29524082江苏省,999.0,0.0,10,10,潜力用户
29524082江西省,999.0,0.0,6,9,流失风险用户
29524082河北省,999.0,0.0,9,10,潜力用户
29524082河南省,999.0,0.0,5,9,流失风险用户
29524082浙江省,999.0,0.0,3,8,流失风险用户
29524082海南省,999.0,0.0,3,8,流失风险用户
29524082湖北省,999.0,0.0,11,10,潜力用户
29524082湖南省,999.0,0.0,4,8,流失风险用户
29524082澳门特别行政区,999.0,0.0,4,8,流失风险用户
29524082甘肃省,999.0,0.0,8,10,潜力用户
29524082福建省,999.0,0.0,7,9,流失风险用户
29524082西藏自治区,999.0,0.0,5,9,流失风险用户
29524082贵州省,999.0,0.0,4,8,流失风险用户
29524082辽宁省,999.0,0.0,9,10,潜力用户
29524082重庆市,999.0,0.0,6,9,流失风险用户
29524082陕西省,999.0,0.0,3,8,流失风险用户
29524082青海省,999.0,0.0,8,10,潜力用户
29524082香港特别行政区,999.0,0.0,8,10,潜力用户
29524082黑龙江省,999.0,0.0,8,10,潜力用户
2967122上海市,999.0,0.0,5,9,流失风险用户
2967122云南省,999.0,0.0,3,8,流失风险用户
2967122内蒙古自治区,999.0,0.0,3,8,流失风险用户
2967122北京市,999.0,0.0,1,6,流失风险用户
2967122台湾省,999.0,0.0,1,6,流失风险用户
2967122吉林省,999.0,0.0,1,6,流失风险用户
2967122四川省,999.0,0.0,2,7,流失风险用户
2967122天津市,999.0,0.0,1,6,流失风险用户
2967122宁夏回族自治区,999.0,0.0,5,9,流失风险用户
2967122山东省,999.0,0.0,2,7,流失风险用户
2967122山西省,999.0,0.0,4,8,流失风险用户
2967122广东省,999.0,0.0,2,7,流失风险用户
2967122广西壮族自治区,999.0,0.0,4,8,流失风险用户
2967122新疆维吾尔自治区,999.0,0.0,4,9,流失风险用户
2967122江苏省,999.0,0.0,3,8,流失风险用户
2967122江西省,999.0,0.0,3,8,流失风险用户
2967122河北省,999.0,0.0,2,7,流失风险用户
2967122河南省,999.0,0.0,1,6,流失风险用户
2967122浙江省,999.0,0.0,1,6,流失风险用户
2967122海南省,999.0,0.0,1,6,流失风险用户
2967122湖北省,999.0,0.0,6,9,流失风险用户
2967122湖南省,999.0,0.0,2,7,流失风险用户
2967122澳门特别行政区,999.0,0.0,1,6,流失风险用户
2967122甘肃省,999.0,0.0,1,6,流失风险用户
2967122福建省,999.0,0.0,1,6,流失风险用户
2967122西藏自治区,999.0,0.0,6,9,流失风险用户
2967122贵州省,999.0,0.0,3,8,流失风险用户
2967122辽宁省,999.0,0.0,2,7,流失风险用户
2967122重庆市,999.0,0.0,3,8,流失风险用户
2967122陕西省,999.0,0.0,2,7,流失风险用户
2967122青海省,999.0,0.0,3,8,流失风险用户
2967122黑龙江省,14.0,1.0,7,14,高价值用户
30590613上海市,999.0,0.0,1,6,流失风险用户
30590613云南省,999.0,0.0,1,6,流失风险用户
30590613内蒙古自治区,999.0,0.0,4,9,流失风险用户
30590613北京市,999.0,0.0,1,6,流失风险用户
30590613台湾省,16.0,2.0,12,15,高价值用户
30590613吉林省,999.0,0.0,4,9,流失风险用户
30590613四川省,999.0,0.0,1,6,流失风险用户
30590613天津市,999.0,0.0,5,9,流失风险用户
30590613山西省,999.0,0.0,2,7,流失风险用户
30590613广西壮族自治区,29.0,1.0,6,14,高价值用户
30590613江苏省,999.0,0.0,4,9,流失风险用户
30590613江西省,999.0,0.0,1,6,流失风险用户
30590613河北省,999.0,0.0,1,6,流失风险用户
30590613河南省,999.0,0.0,1,6,流失风险用户
30590613浙江省,999.0,0.0,7,9,流失风险用户
30590613海南省,999.0,0.0,1,6,流失风险用户
30590613湖北省,999.0,0.0,1,6,流失风险用户
30590613湖南省,999.0,0.0,1,6,流失风险用户
30590613甘肃省,999.0,0.0,3,8,流失风险用户
30590613福建省,999.0,0.0,1,6,流失风险用户
30590613辽宁省,999.0,0.0,1,6,流失风险用户
30590613重庆市,999.0,0.0,3,8,流失风险用户
30590613青海省,999.0,0.0,3,8,流失风险用户
30590613香港特别行政区,16.0,1.0,7,14,高价值用户
30717687上海市,999.0,0.0,3,8,流失风险用户
30717687云南省,999.0,0.0,3,8,流失风险用户
30717687内蒙古自治区,999.0,0.0,1,6,流失风险用户
30717687北京市,999.0,0.0,2,7,流失风险用户
30717687吉林省,999.0,0.0,4,9,流失风险用户
30717687四川省,999.0,0.0,3,8,流失风险用户
30717687天津市,999.0,0.0,1,6,流失风险用户
30717687宁夏回族自治区,30.0,1.0,7,14,高价值用户
30717687山东省,999.0,0.0,4,9,流失风险用户
30717687广东省,999.0,0.0,1,6,流失风险用户
30717687广西壮族自治区,999.0,0.0,1,6,流失风险用户
30717687新疆维吾尔自治区,999.0,0.0,5,9,流失风险用户
30717687江西省,999.0,0.0,3,8,流失风险用户
30717687河北省,999.0,0.0,4,9,流失风险用户
30717687河南省,999.0,0.0,4,9,流失风险用户
30717687浙江省,999.0,0.0,4,9,流失风险用户
30717687海南省,999.0,0.0,1,6,流失风险用户
30717687湖北省,999.0,0.0,2,7,流失风险用户
30717687湖南省,999.0,0.0,1,6,流失风险用户
30717687澳门特别行政区,999.0,0.0,4,9,流失风险用户
30717687甘肃省,999.0,0.0,4,9,流失风险用户
30717687福建省,999.0,0.0,2,7,流失风险用户
30717687西藏自治区,999.0,0.0,6,9,流失风险用户
30717687贵州省,999.0,0.0,4,9,流失风险用户
30717687辽宁省,999.0,0.0,4,9,流失风险用户
30717687重庆市,999.0,0.0,2,7,流失风险用户
30717687陕西省,999.0,0.0,3,8,流失风险用户
30717687青海省,999.0,0.0,2,7,流失风险用户
30717687香港特别行政区,999.0,0.0,4,9,流失风险用户
30717687黑龙江省,999.0,0.0,7,9,流失风险用户
31735497上海市,999.0,0.0,1,6,流失风险用户
31735497云南省,999.0,0.0,15,10,潜力用户
31735497内蒙古自治区,23.0,1.0,17,15,高价值用户
31735497北京市,999.0,0.0,5,10,潜力用户
31735497台湾省,999.0,0.0,17,11,潜力用户
31735497吉林省,15.0,1.0,14,15,高价值用户
31735497四川省,999.0,0.0,8,11,潜力用户
31735497天津市,999.0,0.0,10,11,潜力用户
31735497宁夏回族自治区,999.0,0.0,3,9,流失风险用户
31735497安徽省,999.0,0.0,16,11,潜力用户
31735497山东省,999.0,0.0,4,10,潜力用户
31735497山西省,999.0,0.0,8,11,潜力用户
31735497广东省,999.0,0.0,3,9,流失风险用户
31735497广西壮族自治区,999.0,0.0,11,11,潜力用户
31735497新疆维吾尔自治区,999.0,0.0,14,11,潜力用户
31735497江苏省,9.0,1.0,11,15,高价值用户
31735497江西省,23.0,1.0,13,15,高价值用户
31735497河北省,999.0,0.0,5,10,潜力用户
31735497河南省,999.0,0.0,9,11,潜力用户
31735497浙江省,999.0,0.0,13,11,潜力用户
31735497海南省,999.0,0.0,8,11,潜力用户
31735497湖北省,999.0,0.0,11,11,潜力用户
31735497湖南省,999.0,0.0,9,11,潜力用户
31735497澳门特别行政区,999.0,0.0,12,11,潜力用户
31735497甘肃省,999.0,0.0,11,11,潜力用户
31735497福建省,999.0,0.0,9,11,潜力用户
31735497西藏自治区,999.0,0.0,4,10,潜力用户
31735497贵州省,999.0,0.0,5,10,潜力用户
31735497辽宁省,999.0,0.0,7,10,潜力用户
31735497重庆市,999.0,0.0,8,11,潜力用户
31735497陕西省,999.0,0.0,6,10,潜力用户
31735497青海省,999.0,0.0,9,11,潜力用户
31735497香港特别行政区,999.0,0.0,12,11,潜力用户
31735497黑龙江省,999.0,0.0,9,11,潜力用户
31751984上海市,999.0,0.0,3,9,流失风险用户
31751984云南省,999.0,0.0,3,9,流失风险用户
31751984内蒙古自治区,999.0,0.0,2,8,流失风险用户
31751984北京市,999.0,0.0,2,8,流失风险用户
31751984吉林省,999.0,0.0,2,8,流失风险用户
31751984天津市,999.0,0.0,2,8,流失风险用户
31751984宁夏回族自治区,999.0,0.0,2,8,流失风险用户
31751984安徽省,999.0,0.0,2,8,流失风险用户
31751984山东省,29.0,1.0,5,14,高价值用户
31751984广东省,999.0,0.0,1,7,流失风险用户
31751984广西壮族自治区,999.0,0.0,3,9,流失风险用户
31751984江西省,999.0,0.0,2,8,流失风险用户
31751984河北省,30.0,1.0,8,15,高价值用户
31751984河南省,999.0,0.0,1,7,流失风险用户
31751984浙江省,999.0,0.0,4,10,潜力用户
31751984海南省,999.0,0.0,1,7,流失风险用户
31751984湖北省,999.0,0.0,2,8,流失风险用户
31751984湖南省,999.0,0.0,2,8,流失风险用户
31751984甘肃省,999.0,0.0,2,8,流失风险用户
31751984福建省,999.0,0.0,1,7,流失风险用户
31751984西藏自治区,999.0,0.0,2,8,流失风险用户
31751984贵州省,999.0,0.0,3,9,流失风险用户
31751984辽宁省,999.0,0.0,1,7,流失风险用户
31751984重庆市,999.0,0.0,2,8,流失风险用户
31751984陕西省,999.0,0.0,2,8,流失风险用户
31751984青海省,999.0,0.0,1,8,流失风险用户
31751984香港特别行政区,999.0,0.0,2,8,流失风险用户
31751984黑龙江省,999.0,0.0,2,8,流失风险用户
31997910上海市,999.0,0.0,1,8,流失风险用户
31997910云南省,999.0,0.0,7,10,潜力用户
31997910内蒙古自治区,999.0,0.0,6,10,潜力用户
31997910北京市,999.0,0.0,3,9,流失风险用户
31997910台湾省,999.0,0.0,3,9,流失风险用户
31997910天津市,999.0,0.0,4,10,潜力用户
31997910宁夏回族自治区,999.0,0.0,5,10,潜力用户
31997910安徽省,999.0,0.0,1,8,流失风险用户
31997910山东省,999.0,0.0,6,10,潜力用户
31997910山西省,999.0,0.0,6,10,潜力用户
31997910广东省,999.0,0.0,1,8,流失风险用户
31997910新疆维吾尔自治区,999.0,0.0,7,10,潜力用户
31997910江苏省,999.0,0.0,4,10,潜力用户
31997910江西省,999.0,0.0,6,10,潜力用户
31997910河北省,999.0,0.0,2,8,流失风险用户
31997910河南省,999.0,0.0,2,8,流失风险用户
31997910浙江省,999.0,0.0,1,8,流失风险用户
31997910海南省,999.0,0.0,3,9,流失风险用户
31997910湖北省,999.0,0.0,7,10,潜力用户
31997910湖南省,999.0,0.0,3,9,流失风险用户
31997910澳门特别行政区,999.0,0.0,3,9,流失风险用户
31997910甘肃省,999.0,0.0,4,10,潜力用户
31997910福建省,999.0,0.0,4,10,潜力用户
31997910西藏自治区,999.0,0.0,1,8,流失风险用户
31997910贵州省,999.0,0.0,3,9,流失风险用户
31997910辽宁省,999.0,0.0,4,10,潜力用户
31997910重庆市,999.0,0.0,2,8,流失风险用户
31997910陕西省,999.0,0.0,2,8,流失风险用户
31997910青海省,999.0,0.0,3,9,流失风险用户
31997910黑龙江省,999.0,0.0,2,8,流失风险用户
3350428上海市,999.0,0.0,4,10,潜力用户
3350428云南省,999.0,0.0,2,8,流失风险用户
3350428内蒙古自治区,999.0,0.0,1,8,流失风险用户
3350428北京市,999.0,0.0,5,10,潜力用户
3350428台湾省,999.0,0.0,1,8,流失风险用户
3350428四川省,999.0,0.0,1,8,流失风险用户
3350428天津市,999.0,0.0,1,8,流失风险用户
3350428安徽省,999.0,0.0,3,9,流失风险用户
3350428山东省,999.0,0.0,4,10,潜力用户
3350428山西省,999.0,0.0,1,8,流失风险用户
3350428广东省,999.0,0.0,1,8,流失风险用户
3350428新疆维吾尔自治区,999.0,0.0,2,8,流失风险用户
3350428江西省,999.0,0.0,1,8,流失风险用户
3350428河北省,999.0,0.0,2,8,流失风险用户
3350428河南省,999.0,0.0,2,8,流失风险用户
3350428浙江省,999.0,0.0,2,8,流失风险用户
3350428湖南省,999.0,0.0,2,8,流失风险用户
3350428澳门特别行政区,999.0,0.0,1,8,流失风险用户
3350428甘肃省,999.0,0.0,1,8,流失风险用户
3350428西藏自治区,999.0,0.0,1,8,流失风险用户
3350428贵州省,999.0,0.0,1,8,流失风险用户
3350428重庆市,999.0,0.0,2,8,流失风险用户
3350428陕西省,999.0,0.0,2,8,流失风险用户
3350428青海省,999.0,0.0,2,8,流失风险用户
3350428香港特别行政区,999.0,0.0,1,8,流失风险用户
3350428黑龙江省,999.0,0.0,2,8,流失风险用户
34611680上海市,999.0,0.0,7,10,潜力用户
34611680云南省,999.0,0.0,4,10,潜力用户
34611680内蒙古自治区,15.0,1.0,9,15,高价值用户
34611680北京市,15.0,1.0,17,15,高价值用户
34611680台湾省,999.0,0.0,8,11,潜力用户
34611680吉林省,999.0,0.0,3,9,流失风险用户
34611680四川省,999.0,0.0,1,8,流失风险用户
34611680天津市,999.0,0.0,2,8,流失风险用户
34611680宁夏回族自治区,999.0,0.0,2,8,流失风险用户
34611680安徽省,999.0,0.0,2,8,流失风险用户
34611680山东省,999.0,0.0,4,10,潜力用户
34611680山西省,999.0,0.0,1,8,流失风险用户
34611680广东省,999.0,0.0,3,9,流失风险用户
34611680广西壮族自治区,999.0,0.0,3,9,流失风险用户
34611680新疆维吾尔自治区,999.0,0.0,4,10,潜力用户
34611680江苏省,999.0,0.0,6,10,潜力用户
34611680江西省,999.0,0.0,4,10,潜力用户
34611680河南省,999.0,0.0,8,11,潜力用户
34611680浙江省,999.0,0.0,6,10,潜力用户
34611680海南省,999.0,0.0,3,9,流失风险用户
34611680湖北省,999.0,0.0,4,10,潜力用户
34611680湖南省,999.0,0.0,2,8,流失风险用户
34611680澳门特别行政区,999.0,0.0,2,8,流失风险用户
34611680甘肃省,13.0,1.0,5,14,高价值用户
34611680福建省,23.0,1.0,7,14,高价值用户
34611680西藏自治区,999.0,0.0,6,10,潜力用户
34611680贵州省,999.0,0.0,4,10,潜力用户
34611680辽宁省,999.0,0.0,2,8,流失风险用户
34611680重庆市,999.0,0.0,3,9,流失风险用户
34611680陕西省,23.0,1.0,6,14,高价值用户
34611680青海省,999.0,0.0,2,8,流失风险用户
34611680香港特别行政区,999.0,0.0,3,9,流失风险用户
34611680黑龙江省,999.0,0.0,9,11,潜力用户
35354529云南省,999.0,0.0,1,8,流失风险用户
35354529内蒙古自治区,999.0,0.0,2,8,流失风险用户
35354529台湾省,999.0,0.0,1,8,流失风险用户
35354529吉林省,999.0,0.0,1,8,流失风险用户
35354529四川省,999.0,0.0,3,9,流失风险用户
35354529宁夏回族自治区,999.0,0.0,1,8,流失风险用户
35354529山东省,999.0,0.0,4,10,潜力用户
35354529广东省,999.0,0.0,1,8,流失风险用户
35354529广西壮族自治区,999.0,0.0,2,8,流失风险用户
35354529江苏省,999.0,0.0,1,8,流失风险用户
35354529江西省,999.0,0.0,1,8,流失风险用户
35354529河北省,999.0,0.0,1,8,流失风险用户
35354529河南省,999.0,0.0,3,9,流失风险用户
35354529浙江省,999.0,0.0,3,9,流失风险用户
35354529湖北省,999.0,0.0,1,8,流失风险用户
35354529湖南省,999.0,0.0,3,9,流失风险用户
35354529澳门特别行政区,0.0,1.0,6,14,高价值用户
35354529甘肃省,999.0,0.0,1,8,流失风险用户
35354529福建省,999.0,0.0,1,8,流失风险用户
35354529西藏自治区,999.0,0.0,1,8,流失风险用户
35354529辽宁省,999.0,0.0,2,8,流失风险用户
35354529重庆市,999.0,0.0,2,8,流失风险用户
35354529青海省,999.0,0.0,1,8,流失风险用户
35354529香港特别行政区,999.0,0.0,1,8,流失风险用户
35354529黑龙江省,999.0,0.0,1,8,流失风险用户
36404374上海市,999.0,0.0,5,10,潜力用户
36404374云南省,999.0,0.0,2,8,流失风险用户
36404374内蒙古自治区,999.0,0.0,5,10,潜力用户
36404374北京市,999.0,0.0,4,10,潜力用户
36404374台湾省,999.0,0.0,3,9,流失风险用户
36404374吉林省,999.0,0.0,1,8,流失风险用户
36404374四川省,999.0,0.0,5,10,潜力用户
36404374天津市,999.0,0.0,6,10,潜力用户
36404374宁夏回族自治区,999.0,0.0,3,9,流失风险用户
36404374安徽省,999.0,0.0,3,9,流失风险用户
36404374山东省,999.0,0.0,5,10,潜力用户
36404374山西省,999.0,0.0,3,9,流失风险用户
36404374广东省,999.0,0.0,4,10,潜力用户
36404374广西壮族自治区,999.0,0.0,6,10,潜力用户
36404374新疆维吾尔自治区,999.0,0.0,2,8,流失风险用户
36404374江苏省,999.0,0.0,3,9,流失风险用户
36404374江西省,999.0,0.0,6,10,潜力用户
36404374河北省,999.0,0.0,5,10,潜力用户
36404374河南省,999.0,0.0,5,10,潜力用户
36404374浙江省,999.0,0.0,3,9,流失风险用户
36404374海南省,999.0,0.0,3,9,流失风险用户
36404374湖北省,999.0,0.0,4,10,潜力用户
36404374湖南省,999.0,0.0,5,10,潜力用户
36404374澳门特别行政区,999.0,0.0,7,10,潜力用户
36404374甘肃省,999.0,0.0,4,10,潜力用户
36404374福建省,999.0,0.0,3,9,流失风险用户
36404374西藏自治区,999.0,0.0,4,10,潜力用户
36404374贵州省,999.0,0.0,4,10,潜力用户
36404374辽宁省,999.0,0.0,6,10,潜力用户
36404374重庆市,17.0,1.0,5,14,高价值用户
36404374陕西省,999.0,0.0,5,10,潜力用户
36404374青海省,999.0,0.0,7,10,潜力用户
36404374香港特别行政区,999.0,0.0,4,10,潜力用户
36404374黑龙江省,999.0,0.0,4,10,潜力用户
37950224上海市,999.0,0.0,5,10,潜力用户
37950224云南省,999.0,0.0,7,10,潜力用户
37950224内蒙古自治区,999.0,0.0,3,9,流失风险用户
37950224北京市,999.0,0.0,9,11,潜力用户
37950224台湾省,999.0,0.0,6,10,潜力用户
37950224吉林省,999.0,0.0,3,9,流失风险用户
37950224四川省,999.0,0.0,7,10,潜力用户
37950224天津市,999.0,0.0,6,10,潜力用户
37950224宁夏回族自治区,999.0,0.0,7,10,潜力用户
37950224安徽省,999.0,0.0,4,10,潜力用户
37950224山东省,999.0,0.0,10,11,潜力用户
37950224山西省,999.0,0.0,5,10,潜力用户
37950224广东省,999.0,0.0,6,10,潜力用户
37950224广西壮族自治区,999.0,0.0,6,10,潜力用户
37950224新疆维吾尔自治区,999.0,0.0,4,10,潜力用户
37950224江苏省,999.0,0.0,7,10,潜力用户
37950224江西省,999.0,0.0,4,10,潜力用户
37950224河北省,999.0,0.0,6,10,潜力用户
37950224河南省,16.0,1.0,11,15,高价值用户
37950224浙江省,999.0,0.0,5,10,潜力用户
37950224海南省,999.0,0.0,8,11,潜力用户
37950224湖北省,999.0,0.0,6,10,潜力用户
37950224湖南省,999.0,0.0,8,11,潜力用户
37950224澳门特别行政区,999.0,0.0,6,10,潜力用户
37950224甘肃省,999.0,0.0,8,11,潜力用户
37950224福建省,999.0,0.0,6,10,潜力用户
37950224西藏自治区,999.0,0.0,8,11,潜力用户
37950224贵州省,999.0,0.0,11,11,潜力用户
37950224辽宁省,999.0,0.0,4,10,潜力用户
37950224重庆市,999.0,0.0,6,10,潜力用户
37950224陕西省,999.0,0.0,8,11,潜力用户
37950224青海省,999.0,0.0,7,10,潜力用户
37950224香港特别行政区,999.0,0.0,7,10,潜力用户
37950224黑龙江省,999.0,0.0,5,10,潜力用户
38227021上海市,999.0,0.0,1,8,流失风险用户
38227021云南省,999.0,0.0,2,8,流失风险用户
38227021内蒙古自治区,999.0,0.0,1,8,流失风险用户
38227021北京市,999.0,0.0,1,8,流失风险用户
38227021吉林省,999.0,0.0,1,8,流失风险用户
38227021四川省,999.0,0.0,1,8,流失风险用户
38227021天津市,999.0,0.0,1,8,流失风险用户
38227021安徽省,999.0,0.0,1,8,流失风险用户
38227021山东省,999.0,0.0,1,8,流失风险用户
38227021广东省,999.0,0.0,1,8,流失风险用户
38227021广西壮族自治区,999.0,0.0,2,8,流失风险用户
38227021新疆维吾尔自治区,999.0,0.0,1,8,流失风险用户
38227021江西省,9.0,1.0,6,14,高价值用户
38227021河南省,999.0,0.0,1,8,流失风险用户
38227021澳门特别行政区,999.0,0.0,1,8,流失风险用户
